num_models,fold,doc_offset,model_span,model_ent_type,error_type,corpus_span,corpus_ent_type,correct_span,correct_ent_type,notes,time_started,time_stopped,time_elapsed
1,test,143,"[20, 24): 'Okla'",PER,,,,,,,,,
1,test,143,"[236, 247): 'Ago Holiday'",PER,,,,,,,,,
1,test,143,"[287, 290): 'Ago'",PER,,,,,,,,,
1,test,143,"[94, 103): 'Panhandle'",MISC,,,,,,,,,
1,test,143,"[270, 274): 'Date'",MISC,,,,,,,,,
1,test,143,"[507, 517): 'Choice 2-3'",MISC,,,,,,,,,
1,test,143,"[539, 545): 'Select'",PER,,,,,,,,,
1,test,143,"[507, 513): 'Choice'",PER,,,,,,,,,
1,test,144,"[493, 499): 'Choice'",PER,,,,,,,,,
1,test,144,"[530, 536): 'Select'",LOC,,,,,,,,,
1,test,144,"[541, 547): 'Choice'",PER,,,,,,,,,
1,test,145,"[123, 126): 'Baa'",MISC,,,,,,,,,
1,test,145,"[114, 126): 'Aaa Aa A Baa'",MISC,,,,,,,,,
1,test,145,"[65, 72): 'Hanover'",LOC,,,,,,,,,
1,test,145,"[114, 117): 'Aaa'",MISC,,,,,,,,,
1,test,145,"[121, 126): 'A Baa'",PER,,,,,,,,,
1,test,145,"[114, 117): 'Aaa'",ORG,,,,,,,,,
1,test,145,"[19, 26): 'Hanover'",ORG,,,,,,,,,
1,test,145,"[65, 72): 'Hanover'",PER,,,,,,,,,
1,test,145,"[114, 117): 'Aaa'",PER,,,,,,,,,
1,test,145,"[121, 126): 'A Baa'",ORG,,,,,,,,,
1,test,146,"[1017, 1028): 'Los Angeles'",ORG,,,,,,,,,
1,test,146,"[998, 1003): 'David'",PER,,,,,,,,,
1,test,146,"[149, 155): 'ACCESS'",ORG,,,,,,,,,
1,test,146,"[11, 17): 'ACCESS'",ORG,,,,,,,,,
1,test,146,"[230, 242): 'Northeastern'",LOC,,,,,,,,,
1,test,146,"[143, 148): 'NYMEX'",ORG,,,,,,,,,
1,test,147,"[1420, 1423): 'Pan'",LOC,,,,,,,,,
1,test,147,"[2025, 2028): 'Pan'",LOC,,,,,,,,,
1,test,147,"[1725, 1731): 'Rashid'",LOC,,,,,,,,,
1,test,147,"[1420, 1423): 'Pan'",ORG,,,,,,,,,
1,test,147,"[475, 485): 'Department'",ORG,,,,,,,,,
1,test,147,"[496, 504): 'Nicholas'",PER,,,,,,,,,
1,test,147,"[1026, 1032): 'Rashid'",PER,,,,,,,,,
1,test,147,"[1857, 1864): 'Ibrahim'",PER,,,,,,,,,
1,test,147,"[1050, 1060): 'Korydallos'",MISC,,,,,,,,,
1,test,147,"[1098, 1104): 'Athens'",ORG,,,,,,,,,
1,test,147,"[1005, 1010): 'Burns'",ORG,,,,,,,,,
1,test,147,"[808, 823): 'Greece Thursday'",LOC,,,,,,,,,
1,test,147,"[1050, 1060): 'Korydallos'",PER,,,,,,,,,
1,test,147,"[1420, 1432): 'Pan American'",PER,,,,,,,,,
1,test,147,"[2025, 2037): 'Pan American'",PER,,,,,,,,,
1,test,147,"[2117, 2123): 'Athens'",PER,,,,,,,,,
1,test,148,"[11, 17): 'School'",ORG,,,,,,,,,
1,test,148,"[78, 82): 'N.M.'",ORG,,,,,,,,,
1,test,148,"[314, 321): 'St Pius'",PER,,,,,,,,,
1,test,148,"[324, 335): 'High School'",PER,,,,,,,,,
1,test,148,"[314, 316): 'St'",ORG,,,,,,,,,
1,test,148,"[317, 321): 'Pius'",LOC,,,,,,,,,
1,test,148,"[11, 17): 'School'",LOC,,,,,,,,,
1,test,148,"[281, 285): 'Mike'",PER,,,,,,,,,
1,test,148,"[314, 316): 'St'",LOC,,,,,,,,,
1,test,148,"[573, 584): 'Association'",ORG,,,,,,,,,
1,test,148,"[715, 722): 'Stephen'",PER,,,,,,,,,
1,test,148,"[314, 350): 'St Pius X High School in Albuquerque'",ORG,,,,,,,,,
1,test,148,"[329, 335): 'School'",ORG,,,,,,,,,
1,test,148,"[562, 584): 'Activities Association'",ORG,,,,,,,,,
1,test,148,"[65, 76): 'ALBUQUERQUE'",MISC,,,,,,,,,
1,test,148,"[551, 584): 'New Mexico Activities Association'",LOC,,,,,,,,,
1,test,149,"[60, 70): 'Elif Kaban'",ORG,,,,,,,,,
1,test,149,"[1524, 1534): 'Technology'",LOC,,,,,,,,,
1,test,149,"[2650, 2653): 'Net'",ORG,,,,,,,,,
1,test,149,"[2163, 2166): 'the'",LOC,,,,,,,,,
1,test,149,"[1504, 1512): 'Consumer'",ORG,,,,,,,,,
1,test,149,"[1948, 1958): 'Convention'",MISC,,,,,,,,,
1,test,149,"[2289, 2302): 'Jargalshaihan'",PER,,,,,,,,,
1,test,149,"[2931, 2946): 'copyright-based'",MISC,,,,,,,,,
1,test,149,"[1504, 1512): 'Consumer'",MISC,,,,,,,,,
1,test,149,"[1513, 1520): 'Project'",ORG,,,,,,,,,
1,test,149,"[2482, 2491): 'Alexander'",PER,,,,,,,,,
1,test,149,"[3019, 3023): 'Marc'",PER,,,,,,,,,
1,test,149,"[3963, 3989): 'Communications Corporation'",ORG,,,,,,,,,
1,test,149,"[60, 64): 'Elif'",ORG,,,,,,,,,
1,test,149,"[65, 70): 'Kaban'",PER,,,,,,,,,
1,test,149,"[1504, 1534): 'Consumer Project on Technology'",ORG,,,,,,,,,
1,test,149,"[3687, 3694): 'Network'",ORG,,,,,,,,,
1,test,149,"[2354, 2364): 'Ulan Bator'",ORG,,,,,,,,,
1,test,149,"[1487, 1534): 'Washington-based Consumer Project on Technology'",MISC,,,,,,,,,
1,test,149,"[3053, 3087): 'Information Technology Association'",LOC,,,,,,,,,
1,test,149,"[155, 163): 'Internet'",ORG,,,,,,,,,
1,test,149,"[3240, 3248): 'Internet'",ORG,,,,,,,,,
1,test,149,"[3516, 3524): 'Internet'",ORG,,,,,,,,,
1,test,149,"[1942, 1947): 'Berne'",PER,,,,,,,,,
1,test,150,"[408, 415): 'Kampala'",ORG,,,,,,,,,
1,test,150,"[475, 478): 'The'",LOC,,,,,,,,,
1,test,150,"[408, 415): 'Kampala'",PER,,,,,,,,,
1,test,150,"[684, 692): 'Zaireans'",LOC,,,,,,,,,
1,test,151,"[385, 398): 'New Caledonia'",PER,,,,,,,,,
1,test,151,"[385, 398): 'New Caledonia'",ORG,,,,,,,,,
1,test,151,"[473, 475): 'An'",PER,,,,,,,,,
1,test,151,"[84, 91): 'Mohamed'",PER,,,,,,,,,
1,test,151,"[385, 388): 'New'",LOC,,,,,,,,,
1,test,151,"[264, 272): 'Benchaou'",LOC,,,,,,,,,
1,test,152,"[1248, 1259): 'Viva Italia'",LOC,,,,,,,,,
1,test,152,"[1542, 1548): 'Venice'",ORG,,,,,,,,,
1,test,152,"[104, 109): 'Oscar'",PER,,,,,,,,,
1,test,152,"[110, 124): 'Luigi Scalfaro'",PER,,,,,,,,,
1,test,152,"[183, 189): 'League'",ORG,,,,,,,,,
1,test,152,"[321, 327): 'Mantua'",PER,,,,,,,,,
1,test,152,"[1248, 1252): 'Viva'",PER,,,,,,,,,
1,test,152,"[1253, 1259): 'Italia'",ORG,,,,,,,,,
1,test,152,"[104, 115): 'Oscar Luigi'",PER,,,,,,,,,
1,test,152,"[61, 67): 'MANTUA'",ORG,,,,,,,,,
1,test,152,"[824, 830): 'Mantua'",ORG,,,,,,,,,
1,test,152,"[1035, 1041): 'League'",PER,,,,,,,,,
1,test,152,"[174, 182): 'Northern'",ORG,,,,,,,,,
1,test,152,"[393, 401): 'Scalfaro'",ORG,,,,,,,,,
1,test,152,"[463, 469): 'League'",LOC,,,,,,,,,
1,test,152,"[1263, 1273): 'The League'",MISC,,,,,,,,,
1,test,153,"[21, 34): 'Radiometer H1'",ORG,,,,,,,,,
1,test,153,"[130, 140): 'Radiometer'",PER,,,,,,,,,
1,test,155,"[680, 683): 'The'",LOC,,,,,,,,,
1,test,155,"[537, 546): 'Barcelona'",ORG,,,,,,,,,
1,test,155,"[1015, 1020): 'Franc'",ORG,,,,,,,,,
1,test,156,"[177, 180): 'Feb'",ORG,,,,,,,,,
1,test,156,"[52, 58): 'GREECE'",ORG,,,,,,,,,
1,test,157,"[11, 28): 'German Jan-August'",MISC,,,,,,,,,
1,test,157,"[438, 449): 'El Salvador'",PER,,,,,,,,,
1,test,158,"[69, 98): 'Muenchener Rueckversicherungs'",PER,,,,,,,,,
1,test,158,"[80, 101): 'Rueckversicherungs AG'",PER,,,,,,,,,
1,test,158,"[224, 227): 'the'",LOC,,,,,,,,,
1,test,158,"[342, 345): 'The'",LOC,,,,,,,,,
1,test,158,"[600, 602): 'Re'",ORG,,,,,,,,,
1,test,158,"[42, 48): 'MUNICH'",ORG,,,,,,,,,
1,test,158,"[258, 264): 'Munich'",LOC,,,,,,,,,
1,test,158,"[265, 267): 'Re'",ORG,,,,,,,,,
1,test,158,"[481, 487): 'Munich'",LOC,,,,,,,,,
1,test,158,"[481, 487): 'Munich'",MISC,,,,,,,,,
1,test,158,"[69, 101): 'Muenchener Rueckversicherungs AG'",LOC,,,,,,,,,
1,test,158,"[69, 79): 'Muenchener'",PER,,,,,,,,,
1,test,158,"[11, 17): 'Munich'",LOC,,,,,,,,,
1,test,158,"[593, 599): 'Munich'",LOC,,,,,,,,,
1,test,158,"[69, 101): 'Muenchener Rueckversicherungs AG'",PER,,,,,,,,,
1,test,158,"[258, 267): 'Munich Re'",PER,,,,,,,,,
1,test,158,"[481, 490): 'Munich Re'",LOC,,,,,,,,,
1,test,159,"[467, 475): 'European'",ORG,,,,,,,,,
1,test,159,"[75, 83): 'European'",MISC,,,,,,,,,
1,test,159,"[84, 89): 'Union'",ORG,,,,,,,,,
1,test,159,"[622, 639): 'Brussels Newsroom'",LOC,,,,,,,,,
1,test,160,"[173, 183): 'Bundesbank'",MISC,,,,,,,,,
1,test,161,"[22, 24): 'UK'",ORG,,,,,,,,,
1,test,161,"[108, 110): 'UK'",ORG,,,,,,,,,
1,test,161,"[322, 330): 'Waitrose'",PER,,,,,,,,,
1,test,161,"[11, 24): 'John Lewis UK'",LOC,,,,,,,,,
1,test,162,"[71, 84): 'Tambang Timah'",ORG,,,,,,,,,
1,test,162,"[111, 114): 'GDR'",LOC,,,,,,,,,
1,test,162,"[68, 78): 'PT Tambang'",ORG,,,,,,,,,
1,test,162,"[79, 84): 'Timah'",PER,,,,,,,,,
1,test,162,"[272, 279): 'Receipt'",ORG,,,,,,,,,
1,test,162,"[11, 16): 'Timah'",LOC,,,,,,,,,
1,test,162,"[250, 279): 'One Global Depository Receipt'",ORG,,,,,,,,,
1,test,163,"[1279, 1285): 'Clarke'",ORG,,,,,,,,,
1,test,163,"[293, 299): 'Member'",PER,,,,,,,,,
1,test,163,"[1352, 1364): 'Pro-European'",PER,,,,,,,,,
1,test,163,"[1404, 1412): 'BBC that'",ORG,,,,,,,,,
1,test,163,"[1352, 1387): 'Pro-European Conservative MP Edwina'",ORG,,,,,,,,,
1,test,163,"[21, 33): 'Euro-sceptic'",LOC,,,,,,,,,
1,test,163,"[1365, 1377): 'Conservative'",ORG,,,,,,,,,
1,test,163,"[182, 189): 'Kenneth'",PER,,,,,,,,,
1,test,163,"[645, 652): 'Kenneth'",PER,,,,,,,,,
1,test,163,"[1117, 1122): 'Major'",MISC,,,,,,,,,
1,test,163,"[1310, 1317): 'Michael'",PER,,,,,,,,,
1,test,163,"[736, 742): 'Marlow'",LOC,,,,,,,,,
1,test,163,"[973, 979): 'Clarke'",LOC,,,,,,,,,
1,test,163,"[1365, 1380): 'Conservative MP'",ORG,,,,,,,,,
1,test,163,"[1097, 1122): 'Prime Minister John Major'",ORG,,,,,,,,,
1,test,163,"[587, 596): 'Newsnight'",PER,,,,,,,,,
1,test,163,"[961, 971): 'Parliament'",ORG,,,,,,,,,
1,test,163,"[1352, 1377): 'Pro-European Conservative'",MISC,,,,,,,,,
1,test,163,"[1404, 1422): 'BBC that if Clarke'",ORG,,,,,,,,,
1,test,163,"[1352, 1380): 'Pro-European Conservative MP'",MISC,,,,,,,,,
1,test,164,"[918, 928): 'Department'",ORG,,,,,,,,,
1,test,164,"[11, 16): 'Court'",ORG,,,,,,,,,
1,test,165,"[388, 393): 'Court'",ORG,,,,,,,,,
1,test,165,"[189, 195): 'Crofts'",ORG,,,,,,,,,
1,test,165,"[368, 379): 'South Wales'",LOC,,,,,,,,,
1,test,165,"[425, 431): 'Leszic'",LOC,,,,,,,,,
1,test,165,"[648, 654): 'Crofts'",ORG,,,,,,,,,
1,test,165,"[614, 621): 'Michael'",PER,,,,,,,,,
1,test,165,"[425, 431): 'Leszic'",MISC,,,,,,,,,
1,test,165,"[432, 439): 'Betcher'",PER,,,,,,,,,
1,test,165,"[648, 654): 'Crofts'",MISC,,,,,,,,,
1,test,165,"[608, 627): 'Judge Michael Grove'",PER,,,,,,,,,
1,test,165,"[364, 373): 'New South'",LOC,,,,,,,,,
1,test,165,"[676, 681): 'Grove'",LOC,,,,,,,,,
1,test,165,"[806, 811): 'Grove'",LOC,,,,,,,,,
1,test,166,"[11, 13): 'NZ'",ORG,,,,,,,,,
1,test,166,"[41, 43): 'NZ'",ORG,,,,,,,,,
1,test,166,"[83, 94): 'New Zealand'",ORG,,,,,,,,,
1,test,166,"[177, 184): 'Zealand'",LOC,,,,,,,,,
1,test,166,"[41, 49): 'NZ First'",LOC,,,,,,,,,
1,test,166,"[161, 172): 'nationalist'",MISC,,,,,,,,,
1,test,166,"[273, 279): 'Bolger'",ORG,,,,,,,,,
1,test,167,"[28, 31): 'Nat'",ORG,,,,,,,,,
1,test,167,"[33, 36): 'Lab'",LOC,,,,,,,,,
1,test,167,"[176, 182): 'Labour'",MISC,,,,,,,,,
1,test,167,"[273, 281): 'National'",LOC,,,,,,,,,
1,test,167,"[470, 476): 'Labour'",MISC,,,,,,,,,
1,test,167,"[481, 489): 'National'",MISC,,,,,,,,,
1,test,167,"[33, 36): 'Lab'",ORG,,,,,,,,,
1,test,167,"[16, 22): 'Peters'",LOC,,,,,,,,,
1,test,167,"[28, 36): 'Nat, Lab'",ORG,,,,,,,,,
1,test,167,"[33, 36): 'Lab'",MISC,,,,,,,,,
1,test,167,"[260, 268): 'NZ First'",LOC,,,,,,,,,
1,test,168,"[1023, 1028): 'Labor'",PER,,,,,,,,,
1,test,168,"[1023, 1028): 'Labor'",ORG,,,,,,,,,
1,test,168,"[31, 35): 'John'",PER,,,,,,,,,
1,test,168,"[110, 114): 'John'",PER,,,,,,,,,
1,test,168,"[187, 192): 'House'",LOC,,,,,,,,,
1,test,168,"[193, 211): 'of Representatives'",ORG,,,,,,,,,
1,test,168,"[220, 223): 'Bob'",PER,,,,,,,,,
1,test,168,"[304, 311): 'Mr John'",PER,,,,,,,,,
1,test,168,"[380, 398): 'of Representatives'",ORG,,,,,,,,,
1,test,168,"[731, 737): 'United'",LOC,,,,,,,,,
1,test,168,"[738, 745): 'Nations'",ORG,,,,,,,,,
1,test,168,"[1204, 1208): 'Paul'",PER,,,,,,,,,
1,test,168,"[1355, 1361): 'Bureau'",ORG,,,,,,,,,
1,test,168,"[17, 44): 'Australian MP John Langmore'",ORG,,,,,,,,,
1,test,168,"[462, 471): 'Territory'",PER,,,,,,,,,
1,test,168,"[943, 951): 'Langmore'",ORG,,,,,,,,,
1,test,168,"[28, 44): 'MP John Langmore'",ORG,,,,,,,,,
1,test,168,"[462, 471): 'Territory'",LOC,,,,,,,,,
1,test,168,"[1346, 1361): 'Canberra Bureau'",LOC,,,,,,,,,
1,test,169,"[928, 949): 'Restoration Council's'",ORG,,,,,,,,,
1,test,169,"[131, 150): 'Yangon Institute of'",ORG,,,,,,,,,
1,test,169,"[240, 246): 'Yangon'",PER,,,,,,,,,
1,test,169,"[764, 768): 'Shwe'",PER,,,,,,,,,
1,test,169,"[769, 774): 'Dagon'",ORG,,,,,,,,,
1,test,169,"[908, 913): 'State'",ORG,,,,,,,,,
1,test,169,"[914, 917): 'Law'",MISC,,,,,,,,,
1,test,169,"[940, 947): 'Council'",ORG,,,,,,,,,
1,test,169,"[138, 161): 'Institute of Technology'",ORG,,,,,,,,,
1,test,169,"[947, 949): ''s'",ORG,,,,,,,,,
1,test,169,"[131, 166): 'Yangon Institute of Technology (YIT'",ORG,,,,,,,,,
1,test,169,"[764, 768): 'Shwe'",ORG,,,,,,,,,
1,test,169,"[769, 774): 'Dagon'",PER,,,,,,,,,
1,test,169,"[764, 768): 'Shwe'",LOC,,,,,,,,,
1,test,169,"[764, 774): 'Shwe Dagon'",MISC,,,,,,,,,
1,test,170,"[389, 398): 'Algoa Day'",PER,,,,,,,,,
1,test,170,"[597, 600): 'But'",ORG,,,,,,,,,
1,test,170,"[11, 15): 'Thai'",ORG,,,,,,,,,
1,test,170,"[183, 211): 'Arrival Quantity Destination'",PER,,,,,,,,,
1,test,170,"[361, 367): 'Emdldm'",LOC,,,,,,,,,
1,test,170,"[564, 568): 'Tong'",LOC,,,,,,,,,
1,test,170,"[361, 367): 'Emdldm'",ORG,,,,,,,,,
1,test,170,"[383, 388): 'Japan'",ORG,,,,,,,,,
1,test,170,"[558, 563): 'Japan'",ORG,,,,,,,,,
1,test,170,"[534, 538): 'King'",PER,,,,,,,,,
1,test,170,"[200, 211): 'Destination'",MISC,,,,,,,,,
1,test,170,"[242, 250): 'Princess'",LOC,,,,,,,,,
1,test,170,"[421, 429): 'Sangthai'",ORG,,,,,,,,,
1,test,170,"[237, 241): 'Iran'",PER,,,,,,,,,
1,test,170,"[349, 354): 'Japan'",ORG,,,,,,,,,
1,test,170,"[383, 388): 'Japan'",MISC,,,,,,,,,
1,test,170,"[618, 623): 'Burma'",ORG,,,,,,,,,
1,test,170,"[534, 542): 'King Ace'",PER,,,,,,,,,
1,test,170,"[168, 211): 'Vessel Date of Arrival Quantity Destination'",ORG,,,,,,,,,
1,test,170,"[254, 259): 'Loine'",ORG,,,,,,,,,
1,test,170,"[421, 429): 'Sangthai'",MISC,,,,,,,,,
1,test,170,"[589, 596): 'Vietnam'",PER,,,,,,,,,
1,test,170,"[183, 211): 'Arrival Quantity Destination'",LOC,,,,,,,,,
1,test,171,"[299, 302): 'The'",LOC,,,,,,,,,
1,test,171,"[261, 264): 'Wen'",ORG,,,,,,,,,
1,test,171,"[265, 272): 'Hui Bao'",PER,,,,,,,,,
1,test,172,"[80, 83): 'The'",LOC,,,,,,,,,
1,test,172,"[197, 200): 'The'",LOC,,,,,,,,,
1,test,172,"[333, 340): 'Hyundai'",MISC,,,,,,,,,
1,test,172,"[333, 346): 'Hyundai Heavy'",PER,,,,,,,,,
1,test,172,"[444, 449): 'Koram'",PER,,,,,,,,,
1,test,172,"[450, 454): 'Bank'",LOC,,,,,,,,,
1,test,172,"[444, 449): 'Koram'",LOC,,,,,,,,,
1,test,173,"[262, 289): 'State Council's Port Office'",ORG,,,,,,,,,
1,test,173,"[53, 59): 'Guilin'",PER,,,,,,,,,
1,test,173,"[227, 229): 'An'",PER,,,,,,,,,
1,test,173,"[137, 144): 'Guangxi'",PER,,,,,,,,,
1,test,173,"[268, 275): 'Council'",ORG,,,,,,,,,
1,test,173,"[278, 282): 'Port'",LOC,,,,,,,,,
1,test,173,"[283, 289): 'Office'",ORG,,,,,,,,,
1,test,173,"[301, 309): 'Aviation'",MISC,,,,,,,,,
1,test,173,"[310, 333): 'Administration of China'",ORG,,,,,,,,,
1,test,173,"[347, 364): 'Administration of'",ORG,,,,,,,,,
1,test,173,"[339, 372): 'General Administration of Customs'",MISC,,,,,,,,,
1,test,173,"[53, 59): 'Guilin'",MISC,,,,,,,,,
1,test,173,"[104, 110): 'Guilin'",PER,,,,,,,,,
1,test,173,"[278, 289): 'Port Office'",PER,,,,,,,,,
1,test,173,"[347, 372): 'Administration of Customs'",PER,,,,,,,,,
1,test,173,"[365, 372): 'Customs'",ORG,,,,,,,,,
1,test,173,"[339, 376): 'General Administration of Customs and'",ORG,,,,,,,,,
1,test,173,"[137, 144): 'Guangxi'",MISC,,,,,,,,,
1,test,173,"[458, 464): 'Xinhua'",PER,,,,,,,,,
1,test,174,"[53, 56): 'GDP'",ORG,,,,,,,,,
1,test,174,"[675, 678): 'The'",LOC,,,,,,,,,
1,test,174,"[97, 112): 'Planning Agency'",ORG,,,,,,,,,
1,test,174,"[256, 259): 'EPA'",MISC,,,,,,,,,
1,test,174,"[256, 288): 'EPA Vice Minister Shimpei Nukaya'",ORG,,,,,,,,,
1,test,174,"[527, 533): 'Nukaya'",LOC,,,,,,,,,
1,test,175,"[285, 291): 'Co Ltd'",ORG,,,,,,,,,
1,test,176,"[1984, 2001): 'Bre-X and Barrick'",ORG,,,,,,,,,
1,test,176,"[43, 49): 'Busang'",ORG,,,,,,,,,
1,test,176,"[680, 685): 'Mines'",LOC,,,,,,,,,
1,test,176,"[690, 733): 'Energy Ministry Secretary-General Umar Said'",ORG,,,,,,,,,
1,test,176,"[885, 901): 'Indonesian Mines'",LOC,,,,,,,,,
1,test,176,"[1185, 1190): 'Bre-X'",MISC,,,,,,,,,
1,test,176,"[1453, 1459): 'Busang'",MISC,,,,,,,,,
1,test,176,"[3083, 3105): 'Siti Hardianti Rukmana'",ORG,,,,,,,,,
1,test,176,"[813, 816): 'The'",LOC,,,,,,,,,
1,test,176,"[1512, 1515): 'The'",LOC,,,,,,,,,
1,test,176,"[1573, 1576): 'the'",LOC,,,,,,,,,
1,test,176,"[1902, 1905): 'The'",LOC,,,,,,,,,
1,test,176,"[2287, 2291): 'Umar'",ORG,,,,,,,,,
1,test,176,"[2441, 2444): 'The'",LOC,,,,,,,,,
1,test,176,"[2020, 2032): 'The Ministry'",ORG,,,,,,,,,
1,test,176,"[2272, 2284): 'The Ministry'",ORG,,,,,,,,,
1,test,176,"[2319, 2324): 'Bre-X'",MISC,,,,,,,,,
1,test,176,"[2732, 2738): 'Busang'",LOC,,,,,,,,,
1,test,176,"[2745, 2750): 'Bre-X'",MISC,,,,,,,,,
1,test,176,"[1960, 1979): 'and Energy Ministry'",ORG,,,,,,,,,
1,test,176,"[3041, 3055): 'Citra Group of'",ORG,,,,,,,,,
1,test,176,"[57, 61): 'K.T.'",PER,,,,,,,,,
1,test,176,"[102, 114): 'Minerals Ltd'",ORG,,,,,,,,,
1,test,176,"[796, 800): 'East'",LOC,,,,,,,,,
1,test,176,"[2790, 2794): 'Duta'",ORG,,,,,,,,,
1,test,176,"[3047, 3055): 'Group of'",ORG,,,,,,,,,
1,test,176,"[491, 496): 'Bre-X'",LOC,,,,,,,,,
1,test,176,"[626, 631): 'Bre-X'",LOC,,,,,,,,,
1,test,176,"[675, 705): 'with Mines and Energy Ministry'",ORG,,,,,,,,,
1,test,176,"[796, 800): 'East'",ORG,,,,,,,,,
1,test,176,"[801, 811): 'Kalimantan'",LOC,,,,,,,,,
1,test,176,"[840, 845): 'Bre-X'",LOC,,,,,,,,,
1,test,176,"[1984, 1989): 'Bre-X'",LOC,,,,,,,,,
1,test,176,"[2118, 2123): 'Bre-X'",LOC,,,,,,,,,
1,test,176,"[2745, 2750): 'Bre-X'",LOC,,,,,,,,,
1,test,176,"[1954, 1989): 'Mines and Energy Ministry for Bre-X'",ORG,,,,,,,,,
1,test,176,"[2802, 2809): 'Panutan'",PER,,,,,,,,,
1,test,176,"[3056, 3063): 'Suharto'",LOC,,,,,,,,,
1,test,176,"[971, 977): 'Busang'",PER,,,,,,,,,
1,test,176,"[680, 685): 'Mines'",PER,,,,,,,,,
1,test,176,"[697, 733): 'Ministry Secretary-General Umar Said'",PER,,,,,,,,,
1,test,176,"[796, 811): 'East Kalimantan'",MISC,,,,,,,,,
1,test,176,"[1453, 1459): 'Busang'",ORG,,,,,,,,,
1,test,176,"[2779, 2789): 'PT Panutan'",ORG,,,,,,,,,
1,test,176,"[2790, 2794): 'Duta'",PER,,,,,,,,,
1,test,176,"[626, 631): 'Bre-X'",MISC,,,,,,,,,
1,test,176,"[840, 845): 'Bre-X'",MISC,,,,,,,,,
1,test,176,"[1345, 1350): 'Bre-X'",MISC,,,,,,,,,
1,test,176,"[1984, 1989): 'Bre-X'",MISC,,,,,,,,,
1,test,176,"[1139, 1144): 'Bre-X'",PER,,,,,,,,,
1,test,176,"[2118, 2123): 'Bre-X'",PER,,,,,,,,,
1,test,177,"[212, 217): 'Honda'",LOC,,,,,,,,,
1,test,177,"[59, 73): 'Honda Motor Co'",ORG,,,,,,,,,
1,test,177,"[74, 77): 'Ltd'",ORG,,,,,,,,,
1,test,178,"[1871, 1888): 'Tariffs and Trade'",ORG,,,,,,,,,
1,test,178,"[1921, 1930): 'Singapore'",ORG,,,,,,,,,
1,test,178,"[961, 995): 'Trade Representative Mickey Kantor'",PER,,,,,,,,,
1,test,178,"[1624, 1639): 'Business Policy'",MISC,,,,,,,,,
1,test,178,"[1871, 1878): 'Tariffs'",LOC,,,,,,,,,
1,test,178,"[1883, 1888): 'Trade'",LOC,,,,,,,,,
1,test,178,"[683, 686): 'The'",LOC,,,,,,,,,
1,test,178,"[918, 926): 'American'",ORG,,,,,,,,,
1,test,178,"[2829, 2840): 'Singaporean'",ORG,,,,,,,,,
1,test,178,"[55, 58): 'WTO'",MISC,,,,,,,,,
1,test,178,"[164, 167): 'WTO'",MISC,,,,,,,,,
1,test,178,"[1044, 1047): 'WTO'",MISC,,,,,,,,,
1,test,178,"[1602, 1614): 'Tan Kong Yam'",LOC,,,,,,,,,
1,test,178,"[1621, 1639): 'of Business Policy'",ORG,,,,,,,,,
1,test,178,"[2697, 2700): 'Tan'",LOC,,,,,,,,,
1,test,178,"[428, 431): 'WTO'",LOC,,,,,,,,,
1,test,178,"[1167, 1169): 'da'",ORG,,,,,,,,,
1,test,178,"[1170, 1175): 'Cunha'",LOC,,,,,,,,,
1,test,178,"[1218, 1225): 'Studies'",ORG,,,,,,,,,
1,test,178,"[1606, 1610): 'Kong'",MISC,,,,,,,,,
1,test,178,"[1611, 1614): 'Yam'",PER,,,,,,,,,
1,test,178,"[1879, 1882): 'and'",ORG,,,,,,,,,
1,test,178,"[1910, 1913): 'WTO'",LOC,,,,,,,,,
1,test,178,"[68, 75): 'Hussain'",PER,,,,,,,,,
1,test,178,"[97, 106): 'Singapore'",ORG,,,,,,,,,
1,test,178,"[440, 447): 'Desmond'",PER,,,,,,,,,
1,test,178,"[982, 988): 'Mickey'",PER,,,,,,,,,
1,test,178,"[1606, 1610): 'Kong'",LOC,,,,,,,,,
1,test,178,"[1624, 1632): 'Business'",ORG,,,,,,,,,
1,test,178,"[1647, 1655): 'National'",LOC,,,,,,,,,
1,test,178,"[1656, 1679): 'University of Singapore'",ORG,,,,,,,,,
1,test,178,"[1801, 1805): 'free'",LOC,,,,,,,,,
1,test,178,"[1977, 1982): 'Union'",ORG,,,,,,,,,
1,test,178,"[1167, 1175): 'da Cunha'",ORG,,,,,,,,,
1,test,178,"[1240, 1249): 'Singapore'",ORG,,,,,,,,,
1,test,178,"[1606, 1614): 'Kong Yam'",LOC,,,,,,,,,
1,test,178,"[1647, 1655): 'National'",ORG,,,,,,,,,
1,test,178,"[1656, 1666): 'University'",LOC,,,,,,,,,
1,test,178,"[1667, 1679): 'of Singapore'",ORG,,,,,,,,,
1,test,178,"[1795, 1800): 'Round'",ORG,,,,,,,,,
1,test,178,"[1871, 1882): 'Tariffs and'",ORG,,,,,,,,,
1,test,178,"[1113, 1122): 'Singapore'",PER,,,,,,,,,
1,test,178,"[1624, 1666): 'Business Policy at the National University'",LOC,,,,,,,,,
1,test,178,"[2697, 2700): 'Tan'",ORG,,,,,,,,,
1,test,178,"[2907, 2910): 'Tan'",ORG,,,,,,,,,
1,test,178,"[484, 491): 'I.D.E.A'",PER,,,,,,,,,
1,test,178,"[1795, 1800): 'Round'",PER,,,,,,,,,
1,test,178,"[1871, 1878): 'Tariffs'",PER,,,,,,,,,
